Time,Object1Height,Object2Height,Object3Height
4.599757,2.16694,0.393797,0.5449547
4.602354,2.167686,0.3948002,0.5449547
4.605029,2.168443,0.3958286,0.5449547
4.607532,2.169241,0.3969207,0.5449547
4.610068,2.170002,0.3979735,0.5449547
4.612635,2.17079,0.3990711,0.5449547
4.615287,2.171603,0.4002148,0.5449547
4.617888,2.172459,0.4014317,0.5449547
4.620424,2.173316,0.402662,0.5449547
4.623032,2.174168,0.4038957,0.5449547
4.62563,2.175061,0.4052025,0.5449547
4.632351,2.175967,0.4065422,0.5449547
4.635118,2.178388,0.4101937,0.5449547
4.637617,2.179418,0.4117774,0.5449547
4.640126,2.180364,0.4132496,0.5449547
4.642865,2.18133,0.4147688,0.5449547
4.645418,2.182402,0.4164746,0.5449547
4.651903,2.183418,0.4181114,0.5449547
4.654679,2.186069,0.4224743,0.5449547
4.65722,2.187235,0.424436,0.5449547
4.659792,2.188318,0.4262821,0.5449547
4.662435,2.18943,0.428201,0.5449547
4.665173,2.190588,0.4302266,0.5449547
4.667786,2.191805,0.432384,0.5449547
4.670318,2.192981,0.4345008,0.5449547
4.672819,2.194136,0.4366053,0.5449547
4.675343,2.195289,0.4387365,0.5449547
4.677959,2.196467,0.4409428,0.5449547
4.68062,2.197701,0.4432876,0.5449547
4.683265,2.19897,0.4457349,0.5449547
4.685873,2.200245,0.4482307,0.5449547
4.688409,2.201515,0.4507545,0.5449547
4.690917,2.202762,0.453269,0.5449547
4.6935,2.204006,0.455815,0.5449547
4.696035,2.205298,0.4584985,0.5449547
4.698618,2.206576,0.4611947,0.5449547
4.701224,2.207889,0.464007,0.5449547
4.703827,2.209223,0.4669097,0.5449547
4.706445,2.210565,0.4698753,0.5449547
4.709216,2.211923,0.4729266,0.5449547
4.711833,2.213369,0.4762299,0.5449547
4.714738,2.214743,0.4794214,0.5449547
4.717524,2.216276,0.4830445,0.5449547
4.720141,2.217753,0.4865998,0.5449547
4.722745,2.219147,0.4900108,0.5449547
4.725218,2.220538,0.4934727,0.5449547
4.727875,2.221864,0.4968238,0.5449547
4.730413,2.223291,0.5004924,0.5449547
4.732958,2.224657,0.5040623,0.5449547
4.735545,2.226028,0.5077056,0.5449547
4.738148,2.227424,0.5114744,0.5449547
4.740729,2.22883,0.5153321,0.5449547
4.743412,2.230224,0.5192196,0.5449547
4.746036,2.231672,0.5233278,0.5449547
4.748689,2.233087,0.5274086,0.5449547
4.751254,2.234515,0.5315968,0.5449547
4.753698,2.235894,0.5357037,0.5449547
4.756213,2.237205,0.5396701,0.5449547
4.759067,2.23855,0.5438009,0.5449547
4.761838,2.240071,0.5485476,0.5449547
4.764661,2.241542,0.5532156,0.5449547
4.767355,2.243034,0.5580264,0.5449547
4.769947,2.24445,0.5626661,0.5449547
4.772557,2.245805,0.5671703,0.5449547
4.775034,2.247161,0.571746,0.5449547
4.777624,2.248441,0.5761217,0.5449547
4.780222,2.249771,0.5807261,0.5449547
4.782917,2.251095,0.5853733,0.5449547
4.785531,2.252457,0.5902172,0.5449547
4.788128,2.253768,0.594937,0.5449547
4.790658,2.255059,0.5996422,0.5449547
4.797147,2.256306,0.604235,0.5449547
4.79991,2.259451,0.6160334,0.5449547
4.802548,2.260765,0.6210505,0.5449547
4.805225,2.262006,0.6258298,0.5449547
4.807719,2.263251,0.6306634,0.5449547
4.810263,2.264397,0.6351452,0.5449547
4.812847,2.265552,0.6396922,0.5449547
4.815445,2.266711,0.6442796,0.5449547
4.818036,2.267861,0.6488552,0.5449547
4.820529,2.268993,0.6533768,0.5449547
4.823243,2.270067,0.6576829,0.5449547
4.825871,2.27122,0.6623155,0.5449547
4.828411,2.27232,0.6667406,0.5449547
4.830983,2.273366,0.6709566,0.5449547
4.833546,2.274411,0.6751596,0.5449547
4.836077,2.275436,0.6792773,0.5449547
4.838645,2.276433,0.6832702,0.5449547
4.841132,2.277427,0.6872405,0.5449547
4.843803,2.278375,0.6910052,0.5449547
4.846304,2.279376,0.6949574,0.5449547
4.848822,2.280296,0.6985668,0.5449547
4.851465,2.281208,0.7021084,0.5449547
4.854039,2.282147,0.7057238,0.5449547
4.856629,2.283046,0.7091407,0.5449547
4.859165,2.283933,0.7124721,0.5449547
4.861746,2.284786,0.7156261,0.5449547
4.864509,2.285637,0.7187272,0.5449547
4.87085,2.286531,0.7219203,0.5449547
4.873736,2.288511,0.7287471,0.5449547
4.876431,2.28938,0.7316185,0.5449547
4.879135,2.290173,0.7341654,0.5449547
4.881961,2.290951,0.7365914,0.5449547
4.884693,2.291747,0.7389865,0.5449547
4.887125,2.292498,0.7411668,0.5449547
4.889616,2.293153,0.7429968,0.5449547
4.892154,2.293809,0.7447631,0.5449547
4.894715,2.294463,0.7464516,0.5449547
4.897287,2.295109,0.7480437,0.5449547
4.899774,2.295743,0.749531,0.5449547
4.902329,2.296343,0.7508646,0.5449547
4.904923,2.296945,0.7521297,0.5449547
4.907435,2.297542,0.7533082,0.5449547
4.910019,2.298107,0.7543494,0.5449547
4.912512,2.298675,0.7553213,0.5449547
4.915073,2.29921,0.7561657,0.5449547
4.917637,2.299746,0.7569409,0.5449547
4.920126,2.300271,0.7576265,0.5449547
4.922728,2.300768,0.7582084,0.5449547
4.925239,2.301275,0.7587318,0.5449547
4.927851,2.301753,0.759158,0.5449547
4.930432,2.302237,0.7595226,0.5449547
4.932958,2.302704,0.7598073,0.5449547
4.93556,2.30315,0.7600167,0.5449547
4.938149,2.303597,0.7601644,0.5449547
4.940616,2.304031,0.7602463,0.5449547
4.943207,2.304435,0.7602671,0.5449547
4.945717,2.304847,0.7602324,0.5449547
4.948298,2.305237,0.7601466,0.5449547
4.950866,2.305628,0.7600081,0.5449547
4.953526,2.306006,0.7598229,0.5449547
4.956023,2.306388,0.7595848,0.5449547
4.958445,2.306737,0.7593215,0.5449547
4.961096,2.307067,0.7590318,0.5449547
4.963836,2.307419,0.7586789,0.5449547
4.966334,2.307772,0.7582781,0.5449547
4.96886,2.308085,0.7578838,0.5449547
4.971445,2.308394,0.7574595,0.5449547
4.978802,2.308702,0.7570007,0.5449547
4.981647,2.309532,0.7555824,0.5449547
4.984394,2.309836,0.7549973,0.5449547
4.986926,2.310121,0.7544169,0.5449547
4.989421,2.310376,0.7538705,0.5449547
4.991954,2.310621,0.7533228,0.5449547
4.994546,2.310862,0.7527595,0.5449547
4.99713,2.311103,0.7521766,0.5449547
4.999668,2.311336,0.7515907,0.5449547
5.002251,2.311558,0.751012,0.5449547
5.004933,2.311778,0.7504207,0.5449547
5.007417,2.312001,0.749806,0.5449547
5.009952,2.3122,0.7492368,0.5449547
5.012425,2.312399,0.7486571,0.5449547
5.015014,2.312587,0.7480935,0.5449547
5.017543,2.312779,0.7475067,0.5449547
5.020014,2.312961,0.746937,0.5449547
5.022575,2.313133,0.7463849,0.5449547
5.02505,2.313308,0.7458177,0.5449547
5.027611,2.313471,0.7452748,0.5449547
5.030125,2.313636,0.7447196,0.5449547
5.032669,2.313793,0.744181,0.5449547
5.035294,2.313947,0.7436431,0.5449547
5.037928,2.314102,0.743096,0.5449547
5.040426,2.314252,0.7425554,0.5449547
5.043057,2.314391,0.7420509,0.5449547
5.045519,2.314533,0.7415282,0.5449547
5.048044,2.314662,0.7410474,0.5449547
5.050653,2.314791,0.7405632,0.5449547
5.053244,2.31492,0.7400717,0.5449547
5.055826,2.315044,0.7395935,0.5449547
5.058419,2.315165,0.7391261,0.5449547
5.061083,2.315282,0.7386664,0.5449547
5.063746,2.315399,0.7382042,0.5449547
5.066316,2.315513,0.7377525,0.5449547
5.068852,2.315619,0.7373262,0.5449547
5.071305,2.315721,0.7369148,0.5449547
5.073839,2.315816,0.7365257,0.5449547
5.076453,2.315912,0.7361326,0.5449547
5.079018,2.316008,0.7357366,0.5449547
5.081582,2.3161,0.7353575,0.5449547
5.084392,2.316189,0.7349875,0.5449547
5.091084,2.316283,0.7345926,0.5449547
5.093793,2.316495,0.7336944,0.5449547
5.096346,2.316577,0.7333477,0.5449547
5.098885,2.316651,0.7330295,0.5449547
5.10148,2.316723,0.7327212,0.5449547
5.104129,2.316794,0.7324145,0.5449547
5.106632,2.316865,0.7321097,0.5449547
5.1092,2.31693,0.7318295,0.5449547
5.111741,2.316994,0.7315497,0.5449547
5.114323,2.317056,0.7312802,0.5449547
5.116845,2.317117,0.7310139,0.5449547
5.11938,2.317175,0.7307609,0.5449547
5.121919,2.317231,0.7305135,0.5449547
5.124525,2.317286,0.7302724,0.5449547
5.12714,2.317341,0.7300319,0.5449547
5.129616,2.317394,0.7297976,0.5449547
5.13216,2.317443,0.7295818,0.5449547
5.134731,2.317492,0.7293664,0.5449547
5.137264,2.317539,0.7291548,0.5449547
5.139728,2.317585,0.7289522,0.5449547
5.142687,2.317628,0.7287607,0.5449547
5.145442,2.317678,0.7285376,0.5449547
5.148043,2.317724,0.7283367,0.5449547
5.150628,2.317765,0.7281527,0.5449547
5.153232,2.317805,0.7279752,0.5449547
5.160407,2.317844,0.7278018,0.5449547
5.163215,2.317945,0.7273501,0.5449547
5.165814,2.317982,0.7271835,0.5449547
5.168437,2.318016,0.7270339,0.5449547
5.17094,2.318048,0.7268876,0.5449547
5.173563,2.318079,0.7267521,0.5449547
5.176099,2.31811,0.7266144,0.5449547
5.178616,2.318138,0.7264853,0.5449547
5.181153,2.318166,0.7263608,0.5449547
5.183731,2.318193,0.7262392,0.5449547
5.186344,2.31822,0.7261192,0.5449547
5.189041,2.318247,0.7260014,0.5449547
5.191544,2.318273,0.7258835,0.5449547
5.194108,2.318297,0.7257775,0.5449547
5.196625,2.31832,0.7256722,0.5449547
5.199201,2.318343,0.7255719,0.5449547
5.201773,2.318365,0.7254723,0.5449547
5.204424,2.318387,0.725376,0.5449547
5.207031,2.318408,0.7252797,0.5449547
5.209672,2.318429,0.725188,0.5449547
5.212241,2.318449,0.725098,0.5449547
5.214795,2.318468,0.7250133,0.5449547
5.217387,2.318486,0.7249314,0.5449547
5.219949,2.318504,0.724851,0.5449547
5.222462,2.318521,0.724774,0.5449547
5.225023,2.318538,0.7247007,0.5449547
5.227581,2.318554,0.7246284,0.5449547
5.230131,2.31857,0.7245583,0.5449547
5.232655,2.318585,0.7244905,0.5449547
5.235239,2.3186,0.7244256,0.5449547
5.237742,2.318615,0.7243611,0.5449547
5.240488,2.318628,0.7243005,0.5449547
5.243285,2.318643,0.7242362,0.5449547
5.245858,2.318657,0.7241728,0.5449547
5.248357,2.31867,0.7241165,0.5449547
5.250938,2.318682,0.7240633,0.5449547
5.253436,2.318694,0.7240102,0.5449547
5.255922,2.318705,0.7239604,0.5449547
5.258425,2.318716,0.7239122,0.5449547
5.260993,2.318727,0.7238653,0.5449547
5.263679,2.318738,0.7238185,0.5449547
5.26622,2.318748,0.7237712,0.5449547
5.268766,2.318758,0.7237501,0.5449547
5.271224,2.318768,0.7237501,0.5449547
5.273771,2.318777,0.7237501,0.5449547
5.27633,2.318777,0.7237501,0.5449547
5.278808,2.318777,0.7237501,0.5449547
5.281373,2.318777,0.7237501,0.5449547
5.284013,2.318777,0.7237501,0.5449547
5.286553,2.318777,0.7237501,0.5449547
5.289014,2.318777,0.7237501,0.5449547
5.291409,2.318777,0.7237501,0.5449547
5.293944,2.318777,0.7237501,0.5449547
5.296476,2.318777,0.7237501,0.5449547
5.299,2.318777,0.7237501,0.5449547
5.301522,2.318777,0.7237501,0.5449547
5.304131,2.318777,0.7237501,0.5449547
5.310904,2.318777,0.7237501,0.5449547
5.313644,2.318777,0.7237501,0.5449547
5.31625,2.318777,0.7237501,0.5449547
5.319282,2.318777,0.7237501,0.5449547
5.322052,2.318777,0.7237501,0.5449547
5.324674,2.318777,0.7237501,0.5449547
5.327325,2.318777,0.7237501,0.5449547
5.329937,2.318777,0.7237501,0.5449547
5.33337,2.318777,0.7237501,0.5449547
5.336183,2.318777,0.7237501,0.5449547
5.339547,2.318777,0.7237501,0.5449547
5.342784,2.318777,0.7237501,0.5449547
5.347739,2.318777,0.7237501,0.5449547
5.356017,2.318777,0.7237501,0.5449547
5.35963,2.325827,0.7237501,0.5518187
5.362906,2.326126,0.7237501,0.5521333
5.366171,2.326409,0.7237501,0.552431
5.369164,2.3267,0.7237501,0.5527397
5.371944,2.326977,0.7237501,0.5530339
5.374518,2.327242,0.7237501,0.553317
5.377368,2.327494,0.7237501,0.5535878
5.380134,2.327782,0.7237501,0.5538978
5.38291,2.328071,0.7237501,0.5542091
5.385757,2.328369,0.7237501,0.5545325
5.388442,2.328684,0.7237501,0.5548757
5.391028,2.32899,0.7237501,0.5552105
5.3939,2.329293,0.7237501,0.5555434
5.396629,2.329639,0.7237501,0.5559258
5.39923,2.329978,0.7237501,0.5563017
5.401825,2.330311,0.7237501,0.5566718
5.404564,2.330652,0.7237501,0.557053
5.407026,2.331021,0.7237501,0.5574685
5.409606,2.331363,0.7237501,0.557854
5.412241,2.33173,0.7237501,0.5582705
5.414924,2.332115,0.7237501,0.5587096
5.41755,2.332519,0.7237501,0.5591712
5.420113,2.332924,0.7237501,0.559638
5.422835,2.33333,0.7237501,0.5601079
5.425336,2.333773,0.7237501,0.5606232
5.427921,2.334191,0.7237501,0.5611118
5.43052,2.334634,0.7237501,0.5616325
5.433064,2.33509,0.7237501,0.5621725
5.435662,2.335549,0.7237501,0.5627179
5.43836,2.336029,0.7237501,0.5632921
5.440904,2.336541,0.7237501,0.5639077
5.443562,2.337036,0.7237501,0.5645066
5.44618,2.337565,0.7237501,0.5651519
5.448804,2.338101,0.7237501,0.5658082
5.45138,2.338651,0.7237501,0.5664867
5.453839,2.339204,0.7237501,0.5671734
5.45633,2.339745,0.7237501,0.5678492
5.458716,2.340304,0.7237501,0.5685536
5.461302,2.340853,0.7237501,0.5692486
5.463906,2.341461,0.7237501,0.5700239
5.466395,2.342088,0.7237501,0.5708289
5.468966,2.342701,0.7237501,0.5716215
5.471421,2.343348,0.7237501,0.5724653
5.473919,2.34398,0.7237501,0.5732946
5.476583,2.344637,0.7237501,0.5741634
5.479138,2.345353,0.7237501,0.5751179
5.481774,2.346055,0.7237501,0.5760619
5.484442,2.346795,0.7237501,0.5770654
5.487077,2.347561,0.7237501,0.5781127
5.489615,2.348334,0.7237501,0.579179
5.492146,2.349094,0.7237501,0.5802369
5.494783,2.349867,0.7237501,0.5813228
5.497329,2.350689,0.7237501,0.5824887
5.49979,2.3515,0.7237501,0.5836473
5.502464,2.352298,0.7237501,0.5847994
5.505133,2.353182,0.7237501,0.5860885
5.507618,2.354082,0.7237501,0.5874142
5.510138,2.354936,0.7237501,0.5886849
5.512606,2.355817,0.7237501,0.5900095
5.515159,2.356696,0.7237501,0.5913436
5.517736,2.357621,0.7237501,0.5927622
5.520209,2.358572,0.7237501,0.5942359
5.522749,2.359499,0.7237501,0.5956891
5.529637,2.360468,0.7237501,0.5972229
5.532354,2.363174,0.7237501,0.6016016
5.534956,2.364274,0.7237501,0.6034204
5.537529,2.365343,0.7237501,0.6052114
5.540035,2.366417,0.7237501,0.6070315
5.542655,2.367478,0.7237501,0.608852
5.549419,2.368603,0.7237501,0.6108069
5.552147,2.37158,0.7237501,0.6161063
5.554653,2.37281,0.7237501,0.6183489
5.55722,2.373953,0.7237501,0.6204637
5.559816,2.375139,0.7237501,0.6226858
5.562332,2.376352,0.7237501,0.6249907
5.56502,2.377541,0.7237501,0.6272812
5.56758,2.378824,0.7237501,0.6297909
5.570118,2.38006,0.7237501,0.6322424
5.572636,2.381297,0.7237501,0.6347327
5.575142,2.382535,0.7237501,0.6372619
5.577744,2.383779,0.7237501,0.6398382
5.580332,2.385081,0.7237501,0.6425771
5.583045,2.386387,0.7237501,0.6453659
5.585631,2.387767,0.7237501,0.6483607
5.588123,2.389092,0.7237501,0.651281
5.590526,2.390378,0.7237501,0.6541584
5.593026,2.391624,0.7237501,0.6569907
5.595544,2.392929,0.7237501,0.6600004
5.598115,2.39425,0.7237501,0.663095
5.60065,2.395606,0.7237501,0.6663201
5.603335,2.396948,0.7237501,0.6695652
5.60594,2.398376,0.7237501,0.6730731
5.608425,2.399766,0.7237501,0.676546
5.611053,2.401096,0.7237501,0.6799231
5.613628,2.402507,0.7237501,0.6835616
5.616452,2.403892,0.7237501,0.6871929
5.619075,2.405413,0.7237501,0.6912498
5.621631,2.406829,0.7237501,0.6950892
5.624214,2.408208,0.7237501,0.6988927
5.626826,2.409603,0.7237501,0.7027999
5.629427,2.411014,0.7237501,0.7068142
5.632018,2.412417,0.7237501,0.7108734
5.634591,2.413812,0.7237501,0.7149749
5.63716,2.415196,0.7237501,0.7191063
5.639612,2.416574,0.7237501,0.7232866
5.642128,2.417887,0.7237501,0.727326
5.644905,2.41923,0.7237501,0.7315189
5.647512,2.420706,0.7237501,0.7362012
5.649997,2.422086,0.7237501,0.740647
5.652583,2.423396,0.7237501,0.7449249
5.655133,2.424752,0.7237501,0.749416
5.657677,2.426081,0.7237501,0.7538831
5.660297,2.4274,0.7237501,0.7583733
5.662914,2.42875,0.7237501,0.7630302
5.665555,2.430089,0.7237501,0.7677085
5.668143,2.43143,0.7237501,0.772455
5.670655,2.432734,0.7237501,0.7771266
5.673119,2.433989,0.7237501,0.7816764
5.675634,2.43521,0.7237501,0.7861475
5.678225,2.436446,0.7237501,0.790721
5.681042,2.437706,0.7237501,0.795431
5.683621,2.439063,0.7237501,0.8005525
5.686141,2.440291,0.7237501,0.8052323
5.688746,2.441479,0.7237501,0.8097937
5.691216,2.442693,0.7237501,0.8144914
5.693755,2.443831,0.7237501,0.8189244
5.696257,2.444987,0.7237501,0.8234543
5.702816,2.446112,0.7237501,0.8278881
5.705745,2.448996,0.7237501,0.8393316
5.708324,2.450252,0.7237501,0.8443422
5.710901,2.451341,0.7237501,0.8486944
5.713427,2.452413,0.7237501,0.85298
5.716007,2.453449,0.7237501,0.8571177
5.718606,2.454491,0.7237501,0.8612736
5.721117,2.455524,0.7237501,0.8653835
5.723747,2.456506,0.7237501,0.8692756
5.726357,2.457519,0.7237501,0.8732677
5.72892,2.458506,0.7237501,0.8771365
5.731462,2.45946,0.7237501,0.8808451
5.73406,2.460389,0.7237501,0.8844278
5.736614,2.461322,0.7237501,0.8879901
5.739118,2.462223,0.7237501,0.8913906
5.741633,2.46309,0.7237501,0.8946218
5.744316,2.463946,0.7237501,0.8977664
5.74683,2.464842,0.7237501,0.9010031
5.749382,2.465664,0.7237501,0.9039245
5.751984,2.466484,0.7237501,0.9067795
5.754565,2.467303,0.7237501,0.9095725
5.757122,2.468099,0.7237501,0.9122255
5.759825,2.468872,0.7237501,0.9147365
5.762535,2.469673,0.7237501,0.9172648
5.765305,2.470457,0.7237501,0.919668
5.773218,2.471241,0.7237501,0.9219883
5.776901,2.473384,0.7237501,0.9278692
5.779792,2.474333,0.7237501,0.9302348
5.782485,2.475056,0.7237501,0.9319299
5.785179,2.475714,0.7237501,0.9333839
5.787868,2.476356,0.7237501,0.9347203
5.790515,2.476982,0.7237501,0.935939
5.793086,2.477583,0.7237501,0.9370285
5.79573,2.478153,0.7237501,0.937986
5.798383,2.478726,0.7237501,0.9388695
5.801014,2.479286,0.7237501,0.9396563
5.803648,2.479828,0.7237501,0.9403414
5.806106,2.480357,0.7237501,0.9409361
5.808651,2.480839,0.7237501,0.9414114
5.811239,2.481326,0.7237501,0.9418261
5.81376,2.48181,0.7237501,0.9421703
5.816281,2.482269,0.7237501,0.9424339
5.818851,2.482717,0.7237501,0.9426298
5.821325,2.483162,0.7237501,0.9427635
5.823913,2.483581,0.7237501,0.9428322
5.826493,2.484007,0.7237501,0.9428447
5.829053,2.484421,0.7237501,0.9428002
5.831592,2.484822,0.7237501,0.9427029
5.834074,2.485209,0.7237501,0.9425576
5.836618,2.485578,0.7237501,0.9423714
5.839133,2.485947,0.7237501,0.9421384
5.841628,2.486302,0.7237501,0.941869
5.844308,2.486645,0.7237501,0.9415663
5.846829,2.487004,0.7237501,0.9412045
5.849395,2.487332,0.7237501,0.9408326
5.85193,2.487658,0.7237501,0.9404253
5.854302,2.487971,0.7237501,0.939997
5.856835,2.488256,0.7237501,0.9395751
5.859353,2.488554,0.7237501,0.939104
5.861841,2.488841,0.7237501,0.938617
5.864486,2.489118,0.7237501,0.9381194
5.866921,2.489404,0.7237501,0.9375746
5.869458,2.48966,0.7237501,0.9370607
5.872057,2.48992,0.7237501,0.9365144
5.874524,2.490179,0.7237501,0.9359449
5.877119,2.490418,0.7237501,0.9353968
5.87966,2.490663,0.7237501,0.9348139
5.882218,2.490896,0.7237501,0.9342381
5.884934,2.491124,0.7237501,0.933655
5.891163,2.491359,0.7237501,0.9330336
5.894056,2.491873,0.7237501,0.9316062
5.896725,2.4921,0.7237501,0.9309455
5.899295,2.492303,0.7237501,0.9303391
5.901821,2.492492,0.7237501,0.9297585
5.904459,2.492674,0.7237501,0.9291921
5.906912,2.492857,0.7237501,0.9286057
5.909496,2.493024,0.7237501,0.9280657
5.912019,2.493194,0.7237501,0.9275029
5.91455,2.493356,0.7237501,0.9269599
5.917143,2.493513,0.7237501,0.9264221
5.919689,2.49367,0.7237501,0.9258786
5.922221,2.493819,0.7237501,0.9253529
5.924829,2.493963,0.7237501,0.9248382
5.92746,2.494108,0.7237501,0.9243166
5.930016,2.494249,0.7237501,0.9237995
5.932562,2.494383,0.7237501,0.923306
5.935146,2.494512,0.7237501,0.9228234
5.937606,2.494639,0.7237501,0.9223429
5.940128,2.494757,0.7237501,0.9218943
5.942839,2.494874,0.7237501,0.9214432
5.945323,2.494996,0.7237501,0.9209687
5.947825,2.495105,0.7237501,0.920543
5.950322,2.495212,0.7237501,0.9201233
5.952888,2.495315,0.7237501,0.9197136
5.955448,2.495418,0.7237501,0.9193016
5.957917,2.495517,0.7237501,0.9189001
5.960474,2.495611,0.7237501,0.9185216
5.96301,2.495705,0.7237501,0.9181387
5.965524,2.495796,0.7237501,0.917768
5.968041,2.495883,0.7237501,0.9174092
5.970524,2.495968,0.7237501,0.9170586
5.973119,2.496049,0.7237501,0.9167212
5.975893,2.496131,0.7237501,0.9163773
5.978414,2.496217,0.7237501,0.9160195
5.981033,2.496292,0.7237501,0.9157029
5.983729,2.496368,0.7237501,0.9153826
5.986486,2.496443,0.7237501,0.9150618
5.989226,2.496518,0.7237501,0.9147429
5.991724,2.496591,0.7237501,0.914435
5.999688,2.496654,0.7237501,0.914162
6.002685,2.496846,0.7237501,0.9133391
6.005431,2.496913,0.7237501,0.9130474
6.007967,2.496973,0.7237501,0.9127883
6.01064,2.497026,0.7237501,0.912556
6.013237,2.497081,0.7237501,0.9123181
6.015771,2.497133,0.7237501,0.9120936
6.018452,2.497182,0.7237501,0.9118809
6.021027,2.497232,0.7237501,0.9116623
6.02362,2.497278,0.7237501,0.9114585
6.026273,2.497324,0.7237501,0.9112593
6.028729,2.497369,0.7237501,0.9110614
6.031409,2.49741,0.7237501,0.9108835
6.03397,2.497452,0.7237501,0.910695
6.036621,2.497492,0.7237501,0.9105203
6.039149,2.497532,0.7237501,0.9103448
6.041621,2.497569,0.7237501,0.9101824
6.044263,2.497604,0.7237501,0.9100281
6.046855,2.497641,0.7237501,0.9098681
6.049454,2.497675,0.7237501,0.9097158
6.052033,2.497709,0.7237501,0.9095678
6.054522,2.497741,0.7237501,0.9094253
6.057019,2.497772,0.7237501,0.9092918
6.059658,2.497801,0.7237501,0.9091617
6.062225,2.497831,0.7237501,0.9090284
6.064872,2.49786,0.7237501,0.9089026
6.067437,2.497888,0.7237501,0.908777
6.069938,2.497915,0.7237501,0.9086589
6.072439,2.497941,0.7237501,0.9085472
6.074912,2.497965,0.7237501,0.9084388
6.077582,2.497989,0.7237501,0.9083347
6.080139,2.498013,0.7237501,0.9082258
6.08813,2.498036,0.7237501,0.9081247
6.090965,2.498104,0.7237501,0.9078282
6.093588,2.498127,0.7237501,0.9077296
6.096146,2.498147,0.7237501,0.9076414
6.09869,2.498165,0.7237501,0.9075581
6.10127,2.498184,0.7237501,0.9074777
6.103927,2.498202,0.7237501,0.9073987
6.10642,2.49822,0.7237501,0.9073198
6.109319,2.498236,0.7237501,0.9072482
6.111959,2.498255,0.7237501,0.9071676
6.11455,2.498271,0.7237501,0.9070966
6.117023,2.498286,0.7237501,0.907029
6.119596,2.498301,0.7237501,0.9069666
6.122146,2.498315,0.7237501,0.9069036
6.124718,2.498329,0.7237501,0.906843
6.127339,2.498343,0.7237501,0.9067838
6.129826,2.498356,0.7237501,0.9067255
6.132397,2.498368,0.7237501,0.9066717
6.134995,2.498381,0.7237501,0.9066178
6.137534,2.498393,0.7237501,0.9065652
6.140134,2.498404,0.7237501,0.9065152
6.142857,2.498416,0.7237501,0.9064658
6.145428,2.498427,0.7237501,0.9064156
6.14801,2.498438,0.7237501,0.9063697
6.150617,2.498448,0.7237501,0.9063298
6.153131,2.498458,0.7237501,0.9063298
6.155629,2.498468,0.7237501,0.9063298
6.15813,2.498477,0.7237501,0.9063298
6.160705,2.498477,0.7237501,0.9063298
6.163256,2.498477,0.7237501,0.9063298
6.165792,2.498477,0.7237501,0.9063298
6.168337,2.498477,0.7237501,0.9063298
6.170821,2.498477,0.7237501,0.9063298
6.173451,2.498477,0.7237501,0.9063298
6.176145,2.498477,0.7237501,0.9063298
6.178627,2.498477,0.7237501,0.9063298
6.181173,2.498477,0.7237501,0.9063298
6.183743,2.498477,0.7237501,0.9063298
6.186293,2.498477,0.7237501,0.9063298
6.188829,2.498477,0.7237501,0.9063298
6.191345,2.498477,0.7237501,0.9063298
6.19393,2.498477,0.7237501,0.9063298
6.196417,2.498477,0.7237501,0.9063298
6.198971,2.498477,0.7237501,0.9063298
6.201526,2.498477,0.7237501,0.9063298
6.204152,2.498477,0.7237501,0.9063298
6.206627,2.498477,0.7237501,0.9063298
6.209184,2.498477,0.7237501,0.9063298
6.211622,2.498477,0.7237501,0.9063298
6.21412,2.498477,0.7237501,0.9063298
6.21665,2.498477,0.7237501,0.9063298
6.21919,2.498477,0.7237501,0.9063298
6.221729,2.498477,0.7237501,0.9063298
6.229838,2.498477,0.7237501,0.9063298
6.232821,2.498477,0.7237501,0.9063298
6.235368,2.498477,0.7237501,0.9063298
6.237852,2.498477,0.7237501,0.9063298
6.240438,2.498477,0.7237501,0.9063298
6.243071,2.498477,0.7237501,0.9063298
6.245614,2.498477,0.7237501,0.9063298
6.248202,2.498477,0.7237501,0.9063298
6.250754,2.498477,0.7237501,0.9063298
6.253317,2.498477,0.7237501,0.9063298
6.255835,2.498477,0.7237501,0.9063298
6.258342,2.498477,0.7237501,0.9063298
6.26088,2.498477,0.7237501,0.9063298
6.263538,2.498477,0.7237501,0.9063298
6.26613,2.498477,0.7237501,0.9063298
6.268749,2.498477,0.7237501,0.9063298
6.271234,2.498477,0.7237501,0.9063298
6.273748,2.498477,0.7237501,0.9063298
6.276427,2.498477,0.7237501,0.9063298
6.278942,2.498477,0.7237501,0.9063298
6.286476,2.498477,0.7237501,0.9063298
6.289383,2.505527,0.730551,0.9063298
6.291926,2.505767,0.7308007,0.9063298
6.294506,2.505983,0.7310267,0.9063298
6.297137,2.506209,0.7312632,0.9063298
6.299732,2.506446,0.7315122,0.9063298
6.302325,2.506687,0.7317659,0.9063298
6.304921,2.506934,0.7320275,0.9063298
6.307439,2.507189,0.7322981,0.9063298
6.310066,2.507443,0.7325687,0.9063298
6.312601,2.507715,0.7328601,0.9063298
6.315125,2.507985,0.7331504,0.9063298
6.31769,2.508262,0.7334485,0.9063298
6.320247,2.508551,0.733761,0.9063298
6.322834,2.508846,0.7340824,0.9063298
6.325328,2.509154,0.734418,0.9063298
6.327922,2.509459,0.7347517,0.9063298
6.330845,2.509784,0.7351097,0.9063298
6.334094,2.510161,0.7355269,0.9063298
6.336703,2.510595,0.7360084,0.9063298
6.339336,2.510953,0.7364091,0.9063298
